id,company_name,address,city,state,phone,website,sector,summary,prospect_for,source,date_added,contacted,status
218,Lagos Estates,"No. 31 Marina Street, Abuja",Abuja,FCT,+234-8430-210-0390,www.lagosestates.com.ng,Real Estate,"Lagos Estates is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
219,Abuja Realtors,"No. 32 Broad Street, Abuja",Abuja,FCT,+234-8531-217-0403,www.abujarealtors.com.ng,Real Estate,"Abuja Realtors is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
220,Capital Properties,"No. 33 Victoria Island, Abuja",Abuja,FCT,+234-8632-224-0416,www.capitalproperties.com.ng,Real Estate,"Capital Properties is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
221,Prime Homes,"No. 34 Ikoyi Road, Abuja",Abuja,FCT,+234-8733-231-0429,www.primehomes.com.ng,Real Estate,"Prime Homes is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
222,Royal Realty,"No. 35 Lekki Phase 1, Abuja",Abuja,FCT,+234-8834-238-0442,www.royalrealty.com.ng,Real Estate,"Royal Realty is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
223,Golden Real Estate,"No. 36 Wuse Zone 5, Abuja",Abuja,FCT,+234-8935-245-0455,www.goldenrealestate.com.ng,Real Estate,"Golden Real Estate is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
224,Elite Development,"No. 37 Maitama District, Abuja",Abuja,FCT,+234-8136-252-0468,www.elitedevelopment.com.ng,Real Estate,"Elite Development is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
225,Premium Housing,"No. 38 Garki Area 2, Abuja",Abuja,FCT,+234-8237-259-0481,www.premiumhousing.com.ng,Real Estate,"Premium Housing is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
226,Heritage Estates,"No. 39 Asokoro, Abuja",Abuja,FCT,+234-8338-266-0494,www.heritageestates.com.ng,Real Estate,"Heritage Estates is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
227,Crown Realtors,"No. 40 GRA Phase 2, Abuja",Abuja,FCT,+234-8439-273-0507,www.crownrealtors.com.ng,Real Estate,"Crown Realtors is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
228,Victory Properties,"No. 41 Trans Amadi, Abuja",Abuja,FCT,+234-8540-280-0520,www.victoryproperties.com.ng,Real Estate,"Victory Properties is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
229,Prestige Homes,"No. 42 Rumuola Road, Abuja",Abuja,FCT,+234-8641-287-0533,www.prestigehomes.com.ng,Real Estate,"Prestige Homes is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
230,Sterling Realty,"No. 43 Kano Road, Abuja",Abuja,FCT,+234-8742-294-0546,www.sterlingrealty.com.ng,Real Estate,"Sterling Realty is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
231,Diamond Real Estate,"No. 44 Zaria Avenue, Abuja",Abuja,FCT,+234-8843-301-0559,www.diamondrealestate.com.ng,Real Estate,"Diamond Real Estate is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
232,Pearl Development,"No. 45 Sabon Gari, Abuja",Abuja,FCT,+234-8944-308-0572,www.pearldevelopment.com.ng,Real Estate,"Pearl Development is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
233,Lagos Housing,"No. 46 Marina Street, Abuja",Abuja,FCT,+234-8145-315-0585,www.lagoshousing.com.ng,Real Estate,"Lagos Housing is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
234,Abuja Estates,"No. 47 Broad Street, Abuja",Abuja,FCT,+234-8246-322-0598,www.abujaestates.com.ng,Real Estate,"Abuja Estates is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
235,Capital Realtors,"No. 48 Victoria Island, Abuja",Abuja,FCT,+234-8347-329-0611,www.capitalrealtors.com.ng,Real Estate,"Capital Realtors is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
236,Prime Properties,"No. 49 Ikoyi Road, Abuja",Abuja,FCT,+234-8448-336-0624,www.primeproperties.com.ng,Real Estate,"Prime Properties is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
237,Royal Homes,"No. 50 Lekki Phase 1, Abuja",Abuja,FCT,+234-8549-343-0637,www.royalhomes.com.ng,Real Estate,"Royal Homes is a dynamic property company operating in Abuja's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Abuja locations.",EstateIQ,claude_generated,2026-04-26,0,new
